,text,timestamp_ms
301,cherylanncouto way real,2019-01-30 07:29:45.000
302,reraze give bowser kill power 's needs character amirite give corrin less l…,2019-01-30 07:29:45.000
303,rt nicknbeauty imagine man blocking bag instead encouraging get split ... dummies,2019-01-30 07:29:45.000
304,rt saladesvertes 48114c6687d84f7 lv4gab khanhakim_k ludmarx1 aintitmarvelous paparcurapaolo pattibrookd supergochoo papaporter1…,2019-01-30 07:29:45.000
305,rt temp_pwj112 190127 therefore 우진 박우진 parkwoojin,2019-01-30 07:29:46.000
306,rt nyashajunior `` delivered '' homosexuality damemagazine lgbtq,2019-01-30 07:29:46.000
307,rt taolee0929 190127 st★rlight ’ 5기 별다섯팬미팅 redbeans93 vixx 빅스 hongbin 홍빈 이홍빈 vtoystory 토이스토리,2019-01-30 07:29:46.000
308,rt caseykfrey gettin good,2019-01-30 07:29:46.000
309,rt boujeesiut im screaming pronounce keyboard smash,2019-01-30 07:29:46.000
310,rt imnotarguing2 would invent rule niggas enjoying,2019-01-30 07:29:46.000
311,badge name paul well actually name know mean,2019-01-30 07:29:46.000
312,rt npr washington state officials declare state emergency measles outbreak continues,2019-01-30 07:29:47.000
313,rt xydrangea hours hours trying different things happy ... enjoyed drawing lot tho jooheon monstax…,2019-01-30 07:29:47.000
314,rt mabaleine_mh 190130 pre officialmonstax 민혁 minhyuk ミニョク monsta_x,2019-01-30 07:29:47.000
315,rt parsfarce cheers ryvita ’ snow peas dad ya fuckin cunt,2019-01-30 07:29:47.000
316,rt thehustlefactor started bottom ’ mean finish,2019-01-30 07:29:48.000
317,rt postmalone every single day shitty shit 's ever happened gets farther away good shit 's gon na happe…,2019-01-30 07:29:48.000
318,rt andyvale mickm43 madamclinton crime listen folks nobody knows crime nobody even people n't like me…,2019-01-30 07:29:48.000
319,rt queenalienb stop holding broken relationships invested alot time effort best believe 's somebody out…,2019-01-30 07:29:48.000
320,rt imanabdulrahim drugstore sunscreen biore uv orange good oily skin biore watery essence normal/combi skin sunkiller p…,2019-01-30 07:29:48.000
321,convextwocolor daniel_t_1985 watch storytime animators,2019-01-30 07:29:48.000
322,rt steamfitter71 fuck plenty great coffee shops everywhere,2019-01-30 07:29:48.000
323,rt _ballinnobudget first two trips 2019 already planned,2019-01-30 07:29:49.000
324,rt koreaboo bts ’ jungkook j-hope jimin caught rebellious af break,2019-01-30 07:29:49.000
325,rt karabokross_21 sins never forgiven ... download porn using church wi-fi ...,2019-01-30 07:29:49.000
326,cinabon_bon ’ pretty mdjjdjshd,2019-01-30 07:29:49.000
327,rt clcsource clc_no mv teaser 24 hours reached 56k likes youtube surpassing last mv teaser 23k one day htt…,2019-01-30 07:29:49.000
328,rt 4thcornergal arimelber nicolledwallace barbmcquade political perspective harder trump co go usattys than…,2019-01-30 07:29:49.000
329,holdmycrown__ playing,2019-01-30 07:29:49.000
330,rt taedeiivers omg taehyung vlive painted like hour 'd get see whole process …,2019-01-30 07:29:50.000
331,rt unexplained amazing tree climbing goats morocco,2019-01-30 07:29:50.000
332,rt hw_920618 190130 monsta_x 몬스타엑스 셔누 shownu,2019-01-30 07:29:50.000
333,rt 2mg_beely1 ’ shaq free throw line,2019-01-30 07:29:50.000
334,ubtan winter bride remedy dr. bilquis sheikh,2019-01-30 07:29:50.000
335,came across post roballenfitness many meals eat lose weight really depend…,2019-01-30 07:29:50.000
336,rt wonhofull 181128 aaa wonho monsta_x 몬스타엑스 원호 ウォノ,2019-01-30 07:29:51.000
337,rt hopeyes218 고마워요 호석아 고마워요.. bts_twt,2019-01-30 07:29:51.000
338,rt loveyjhun person n't matured age 40 never aldubnationstays,2019-01-30 07:29:51.000
339,rt edwardarowe1 winning u.s. jumps six spots global corruption ranking,2019-01-30 07:29:51.000
340,brucelaing5 user14201 far take little time return 2000 think…,2019-01-30 07:29:51.000
341,rt keyglock heard akon say ’ trust business..makes sense,2019-01-30 07:29:51.000
342,rt peterkosmina new website running check,2019-01-30 07:29:52.000
343,rt lmfaonaruto happy birthday tim hope wonderful day ’ favorite juvia stan also love bio t…,2019-01-30 07:29:52.000
344,rt azfarovski pencils could look sharpened like “ uuu fleek ”,2019-01-30 07:29:52.000
345,rt alexpeter_idoko graduate studied accounting earn draw razorblade burntwood sta…,2019-01-30 07:29:52.000
346,rt kevinrothrock wagner ’ long-term goal establishing multidisciplinary pmc capable offering services ranging bod…,2019-01-30 07:29:53.000
347,rt nitv hundred indigenous tenants south east queensland could left homeless told vacate former social h…,2019-01-30 07:29:53.000
348,rt psychoengineer_ gd mrng frnds happyday keepsmiling actorvijay samanthaprabhu2,2019-01-30 07:29:53.000
349,rt proxactears `` text u get home '' type people ones u want keep close,2019-01-30 07:29:53.000
350,rt mollygdesigns necklace snow lover lasts year handmade ooak snow snowflakes handmadejewelle…,2019-01-30 07:29:53.000
351,rt inspmpeasgood well done team lot hard work partnership making difference,2019-01-30 07:29:53.000
352,rt silkdynastystx actually ’ got 50 cents make keep pace golds move one see last time gold 131…,2019-01-30 07:29:54.000
353,rt metrouk boy 3 almost hanged blind cord jumping bunk bed wearing ‘ necklace ’,2019-01-30 07:29:54.000
354,txtlovebots n't engage anymore always pressed whatever bangtan achieves 'm happy my…,2019-01-30 07:29:54.000
355,steveconsultsp1 machminer willisbitchin cooptile59 kindigitdesigns motortrendtv michelmimeault4…,2019-01-30 07:29:54.000
356,kamalaharris staceyabrams get cured herpes cancer hiv health threatening diseases check page info,2019-01-30 07:29:55.000
357,rt ajenglish would take hani 15 minutes walk land spends six hours travel around israel 's separation w…,2019-01-30 07:29:55.000
358,raokavitha సింగరేణి sccl requesting kavitha madam talk sccl management conduct singareni e amp exam …,2019-01-30 07:29:55.000
359,rt anthonyirwinla,2019-01-30 07:29:56.000
360,rt ewdatsgross government men shutting refusing compromise communica…,2019-01-30 07:29:56.000
361,andy realdonaldtrump andy liked lot make comment realdonaldtrump saying wrong,2019-01-30 07:29:56.000
362,amazing positive transformation take place places put people vehicles first,2019-01-30 07:29:56.000
363,new sword joined army,2019-01-30 07:29:57.000
364,thin layer ice bus windows inside lt shivers gt,2019-01-30 07:29:57.000
365,rt kinglrg_ *puts tv george lopez comes on* “ friends know low rider low rider little higher ”,2019-01-30 07:29:57.000
366,rt feistyfrank `` n't twitter dead '' -people like screenshots tweets instagram,2019-01-30 07:29:57.000
367,rt am1aboood zlsh9,2019-01-30 07:29:57.000
368,rt ed_authority applying pre-school primary school place start application ’ yet finished go check…,2019-01-30 07:29:57.000
369,rt carolina11719 este tweet representa,2019-01-30 07:29:57.000
370,live forex signal take demo trading live trading account fx forex forexsignals fb,2019-01-30 07:29:57.000
371,rt mahadopower wii shop channel dies 12 hours let share awesome scene webseries called nirvana band show htt…,2019-01-30 07:29:58.000
372,rt rndygffe fuck heard chillwave back going 2010 forever,2019-01-30 07:29:58.000
373,livedoornews 意外と高かった terraria脳,2019-01-30 07:29:58.000
374,’ looking photos airport ’ crying silence ’ want talk,2019-01-30 07:29:58.000
375,rt lizztaylerxoxo shit exuma bahamas swing likethepics,2019-01-30 07:29:58.000
376,new headshot thanks wisehouston newprofilepic,2019-01-30 07:29:58.000
377,rt franciswight 'britain clear world serious country way behaving simply rational repu…,2019-01-30 07:29:59.000
378,rt 400khelp needs followers ▉follow me❐❐❐❐ retweet amp comment ▉ '' ifb '' ❍❍️️❍❍ big shoutout ahead all✿●‿●✿ turn…,2019-01-30 07:29:59.000
